OfficerID,CRID,Category,Allegation,Finding,Outcome,IncidentDate,Latitude,Longitude,Officer Gender,Officer Race,Officer Rank,Officer Age
3056,1064603,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.7591048,-87.5727514,M,Black,Police Officer,50
4568,1086592,Use Of Force,Miscellaneous,No Affidavit,Unknown,2017,41.759187,-87.565906,M,White,Police Officer,29
31399,1086592,Use Of Force,Miscellaneous,No Affidavit,Unknown,2017,41.759187,-87.565906,M,Asian/Pacific,Police Officer,29
3056,1082375,Use Of Force,Coercion ,Not Sustained,Unknown,2016,41.7591916,-87.570829,M,Black,Police Officer,50
22283,1064002,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7595583,-87.6446629,F,Hispanic,Police Officer,36
11874,1073500,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.759573,-87.66524,M,White,Police Officer,36
18001,1073500,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.759573,-87.66524,M,White,Police Officer,35
21671,1073262,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2014,41.7596162,-87.6457114,F,White,Police Officer,40
10119,1073262,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2014,41.7596162,-87.6457114,M,Hispanic,Po Asgn Evid. Techni,45
9986,1060628,Illegal Search,Improper Search Of Person,Unknown,Unknown,2013,41.7596421,-87.6491173,M,White,Po As Detective,35
27205,1060628,Illegal Search,Improper Search Of Person,Unknown,Unknown,2013,41.7596421,-87.6491173,M,White,Police Officer,36
10621,1060628,Illegal Search,Improper Search Of Person,Unknown,Unknown,2013,41.7596421,-87.6491173,M,White,Police Officer,36
12268,1068300,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2014,41.7596421,-87.6491173,F,White,Sergeant Of Police,51
24446,1068300,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2014,41.7596421,-87.6491173,M,Hispanic,Police Officer,40
4474,1068300,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2014,41.7596421,-87.6491173,M,Native American/Alaskan Native,Police Officer,41
4636,1067962,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7597092,-87.5649797,M,White,Sergeant Of Police,54
12001,1070690,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7598194,-87.5911003,M,White,Police Officer,35
29539,1070690,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7598194,-87.5911003,M,Hispanic,Police Officer,41
11190,1069252,Use Of Force,Take Down (Thrown To Ground),Not Sustained,Unknown,2014,41.7598586,-87.6835225,M,Asian/Pacific,Police Officer,48
21671,1073243,Illegal Search,Search Of Premise Without Warrant,Not Sustained,No Action Taken,2015,41.7599099,-87.6452315,F,White,Police Officer,40
10119,1073243,Illegal Search,Search Of Premise Without Warrant,Not Sustained,No Action Taken,2015,41.7599099,-87.6452315,M,Hispanic,Po Asgn Evid. Techni,45
10930,1073342,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7601023,-87.6446629,M,Hispanic,Police Officer,44
2456,1073342,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7601023,-87.6446629,M,White,Police Officer,42
26846,1063827,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7602665,-87.6651448,M,Black,Sergeant Of Police,51
17640,1063827,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7602665,-87.6651448,M,White,Police Officer,40
20341,1088782,Use Of Force,Unnecessary Physical Contact / Off Duty ,No Affidavit,Unknown,2018,41.7603231,-87.5563492,M,Black,Police Officer,50
19785,1070683,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7605002,-87.5776233,M,White,Police Officer,37
32178,1074371,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.7606791,-87.5761838,M,White,Po,41
32020,1074371,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.7606791,-87.5761838,M,White,Po,53
23537,1065456,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2013,41.760813,-87.5972092,M,Hispanic,Po As Detective,35
31956,1065456,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2013,41.760813,-87.5972092,M,White,Po,40
31847,1065456,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2013,41.760813,-87.5972092,M,White,Po,41
17434,1067287,Use Of Force,Unnecessary Physical Contact / Off Duty ,Not Sustained,No Action Taken,2014,41.7610003,-87.6938771,M,White,Police Officer,61
18706,1067287,Use Of Force,Unnecessary Physical Contact / Off Duty ,Not Sustained,No Action Taken,2014,41.7610003,-87.6938771,M,White,Police Officer,40
142,1067287,Use Of Force,Unnecessary Physical Contact / Off Duty ,Not Sustained,No Action Taken,2014,41.7610003,-87.6938771,M,White,Police Officer,34
14317,1067287,Use Of Force,Unnecessary Physical Contact / Off Duty ,Not Sustained,No Action Taken,2014,41.7610003,-87.6938771,M,White,Police Officer,34
9697,1062997,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.761104,-87.6267265,M,Hispanic,Police Officer,41
25221,1063824,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.7611785,-87.6564753,M,Asian/Pacific,Sergeant Of Police,38
28770,1063824,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.7611785,-87.6564753,M,Hispanic,Police Officer,42
2170,1074386,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.7612258,-87.5632035,M,Black,Police Officer,52
3190,1074386,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.7612258,-87.5632035,M,White,Police Officer,39
4295,1063626,Illegal Search,Improper Search Of Person,Not Sustained,No Action Taken,2013,41.7613838,-87.6493844,M,White,Police Officer,40
29833,1083838,Use Of Force,Coercion ,No Affidavit,Unknown,2017,41.761441,-87.6435052,M,Black,Sergeant Of Police,50
18764,1087950,Use Of Force, Injury,No Affidavit,Unknown,2017,41.7615152,-87.6846739,F,Hispanic,Police Officer,40
33001,1089206,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2018,41.7616527,-87.6283749,M,Hispanic,0,30
11833,1089206,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2018,41.7616527,-87.6283749,M,White,Police Officer,31
29679,1062077,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2013,41.761707,-87.6267651,M,White,Police Officer,42
9267,1062077,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2013,41.761707,-87.6267651,M,Black,Police Officer,40
15727,1066457,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2013,41.761786,-87.640303,M,White,Police Officer,36
22529,1066457,Use Of Force, No Injury,Unfounded,No Action Taken,2013,41.761786,-87.640303,M,White,Police Officer,40
12116,1069089,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7622392,-87.6142382,M,Black,Police Officer,34
3166,1069089,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7622392,-87.6142382,M,Black,Police Officer,44
8603,1060033,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7622421,-87.5865779,F,Black,Police Officer,50
4252,1088110,Illegal Search,Search Of Premise Without Warrant,Unfounded,Unknown,2018,41.7622643,-87.641136,M,White,Police Officer,35
3549,1088110,Illegal Search,Search Of Premise Without Warrant,Unfounded,Unknown,2018,41.7622643,-87.641136,M,White,Police Officer,37
27103,1088110,Illegal Search,Search Of Premise Without Warrant,Unfounded,Unknown,2018,41.7622643,-87.641136,M,White,Police Officer,45
25345,1071504,Use Of Force, No Injury,Unfounded,Unknown,2014,41.7623126,-87.6664162,M,Black,Police Officer,44
23344,1071504,Use Of Force, No Injury,Not Sustained,Unknown,2014,41.7623126,-87.6664162,M,White,Sergeant Of Police,42
21876,1062370,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2013,41.7624147,-87.5763907,M,Black,Sergeant Of Police,55
17041,1062370,Use Of Force, Use Of Firearm / Off Duty ,Not Sustained,No Action Taken,2013,41.7624147,-87.5763907,M,Black,Police Officer,60
403,1072651,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.762529,-87.657435,M,Black,Police Officer,49
18714,1072651,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.762529,-87.657435,F,Hispanic,Police Officer,38
2032,1073166,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2014,41.762553,-87.7027483,M,White,Police Officer,37
32355,1069072,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7625616,-87.5688739,M,White,Po,43
3056,1069072,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7625616,-87.5688739,M,Black,Police Officer,50
32355,1065594,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7625709,-87.5882835,M,White,Po,43
9026,1065594,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7625709,-87.5882835,M,White,Police Officer,49
25396,1089294,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2018,41.7625844,-87.665925,F,Hispanic,Police Officer,34
14409,1089294,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2018,41.7625844,-87.665925,F,White,Police Officer,37
7100,1070187,Use Of Force,Shots Fired ,Not Sustained,Unknown,2014,41.762714,-87.6847669,M,Black,Police Officer,33
29437,1070187,Use Of Force,Shots Fired ,Not Sustained,Unknown,2014,41.762714,-87.6847669,F,Hispanic,Police Officer,33
17332,1069595,Use Of Force,Take Down (Thrown To Ground),Not Sustained,Unknown,2014,41.7628491,-87.6737356,M,White,Police Officer,33
11666,1060969,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7628546,-87.6838143,M,White,Police Officer,45
19150,1060969,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7628546,-87.6838143,M,White,Police Officer,48
3017,1074196,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2015,41.762884,-87.659386,M,White,Sergeant Of Police,40
9986,1074196,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2015,41.762884,-87.659386,M,White,Po As Detective,35
3906,1060014,Illegal Search,Improper Search Of Person,Unknown,Unknown,2013,41.7628982,-87.5653577,M,White,Police Officer,40
19785,1060014,Illegal Search,Improper Search Of Person,Unknown,Unknown,2013,41.7628982,-87.5653577,M,White,Police Officer,37
20053,1074312,Illegal Search,Improper Search Of Vehicle,Unfounded,No Action Taken,2015,41.7629264,-87.6531131,M,White,Police Officer,49
22283,1070776,Use Of Force, Injury,No Affidavit,No Action Taken,2014,41.7631836,-87.6677082,F,Hispanic,Police Officer,36
4473,1070102,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7632326,-87.7130426,M,Asian/Pacific,Police Officer,37
494,1064544,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.763234,-87.645922,M,Hispanic,Police Officer,42
6679,1064544,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.763234,-87.645922,M,Hispanic,Police Officer,35
24261,1085815,Use Of Force,Unnecessary Display Of Weapon / On Duty,Exonerated,Unknown,2017,41.7632484,-87.6064203,M,Black,Police Officer,46
9810,1079269,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2016,41.7634828,-87.664721,M,White,Police Officer,38
28771,1079269,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2016,41.7634828,-87.664721,M,Hispanic,Police Officer,35
14163,1067184,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7635372,-87.6454338,M,White,Police Officer,50
2563,1067184,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7635372,-87.6454338,M,White,Sergeant Of Police,49
26517,1074703,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7635976,-87.6531612,M,White,Police Officer,36
26814,1068102,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.7636466,-87.5652656,M,Black,Police Officer,38
18663,1068102,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.7636466,-87.5652656,F,Black,Police Officer,53
17218,1068102,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.7636466,-87.5652656,F,Hispanic,Police Officer,42
3166,1068102,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.7636466,-87.5652656,M,Black,Police Officer,44
13472,1087781,Illegal Search,Search Of Premise Without Warrant,No Affidavit,Unknown,2017,41.7638861,-87.6847125,M,White,Po As Detective,46
32264,1083741,Illegal Search,Improper Search Of Person,No Affidavit,Unknown,2017,41.7640906,-87.6501841,F,Black,Po,58
11243,1066358,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7641089,-87.7031436,M,White,Police Officer,44
11672,1066358,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7641089,-87.7031436,M,White,Police Officer,48
4464,1081719,Use Of Force, Injury,No Affidavit,Unknown,2016,41.7641089,-87.7031436,M,Hispanic,Police Officer,37
12416,1069532,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7642299,-87.585888,M,Black,Police Officer,35
7936,1069532,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7642299,-87.585888,F,Black,Police Officer,44
29464,1076491,Use Of Force,Miscellaneous,Exonerated,Unknown,2015,41.7645656,-87.6837582,F,Hispanic,Police Officer,35
25039,1074511,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7645936,-87.6893542,M,White,Police Officer,46
16447,1074511,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7645936,-87.6893542,M,White,Police Officer,52
26156,1074511,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7645936,-87.6893542,M,White,Police Officer,46
5205,1078124,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7646346,-87.6419179,M,White,Police Officer,52
1298,1072968,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7646805,-87.6844649,M,White,Police Officer,53
25345,1065077,Use Of Force,Choked,Not Sustained,Unknown,2013,41.7648073,-87.6543751,M,Black,Police Officer,44
27103,1081602,Use Of Force, Injury,Unknown,Unknown,2016,41.7648181,-87.6558588,M,White,Police Officer,45
4978,1081602,Use Of Force, Injury,No Affidavit,Unknown,2016,41.7648181,-87.6558588,M,White,Police Officer,31
25788,1066228,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2013,41.764821,-87.6723236,M,White,Sergeant Of Police,38
2234,1066228,Illegal Search,Improper Search Of Vehicle,Exonerated,No Action Taken,2013,41.764821,-87.6723236,F,White,Police Officer,40
28451,1077594,Use Of Force, Injury,Unfounded,No Action Taken,2015,41.7648279,-87.6213325,M,White,Police Officer,38
16408,1077362,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.764981,-87.650823,M,Hispanic,Police Officer,39
1225,1077362,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.764981,-87.650823,M,Hispanic,Police Officer,42
80,1087819,Use Of Force, Injury,Not Sustained,Unknown,2017,41.7650101,-87.6565397,M,Hispanic,Police Officer,40
20453,1087035,Use Of Force, Injury,Unknown,Unknown,2017,41.7650829,-87.6419804,M,White,Police Officer,36
2453,1068770,Use Of Force, No Injury,No Affidavit,No Action Taken,2014,41.7651346,-87.6597982,M,Black,Police Officer,46
21859,1065725,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7651745,-87.5751679,M,Black,Police Officer,46
26017,1060619,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7651759,-87.629047,M,Hispanic,Sergeant Of Police,36
21671,1060619,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7651759,-87.629047,F,White,Police Officer,40
1172,1086149,Illegal Search,Miscellaneous,No Affidavit,Unknown,2017,41.7651772,-87.6563212,M,White,Police Officer,49
994,1073133,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.7651829,-87.6854441,M,White,Po As Detective,40
5439,1073133,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.7651829,-87.6854441,M,Hispanic,Police Officer,40
17654,1071468,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7652069,-87.661584,M,White,Police Officer,33
5991,1071468,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7652069,-87.661584,M,White,Police Officer,37
5832,1071468,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7652069,-87.661584,F,Hispanic,Police Officer,37
4636,1067561,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7652919,-87.6220895,M,White,Sergeant Of Police,54
20387,1078216,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7654081,-87.6457465,M,White,Police Officer,34
27082,1078216,Illegal Search,Improper Search Of Person,Unknown,Unknown,2015,41.7654081,-87.6457465,F,Hispanic,Police Officer,34
21862,1061722,Use Of Force,Unnecessary Physical Contact / On Duty ,Unfounded,Unknown,2013,41.7654287,-87.5764569,F,Black,Police Officer,58
17041,1061722,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,30 Day Suspension,2013,41.7654287,-87.5764569,M,Black,Police Officer,60
31138,1061722,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2013,41.7654287,-87.5764569,M,Black,Police Officer,47
21098,1069974,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7654315,-87.6279851,M,White,Sergeant Of Police,45
24033,1070681,Use Of Force,Take Down (Thrown To Ground),Sustained,Unknown,2014,41.7654315,-87.6279851,M,Hispanic,Po/Field Trning Off,36
22128,1070681,Use Of Force,Take Down (Thrown To Ground),Sustained,Unknown,2014,41.7654315,-87.6279851,M,Asian/Pacific,Police Officer,37
3982,1070681,Use Of Force,Take Down (Thrown To Ground),Sustained,Unknown,2014,41.7654315,-87.6279851,M,Hispanic,Police Officer,41
